CHR,START,STOP,GENE
Chr_01,2811962,2815248,Migut.01G051400.v3.1
Chr_01,2818279,2824635,Migut.01G051500.v3.1
Chr_01,2825286,2825780,Migut.01G051600.v3.1
Chr_01,2829199,2830283,Migut.01G051700.v3.1
Chr_01,2832529,2835918,Migut.01G051800.v3.1
Chr_01,2836375,2837456,Migut.01G051900.v3.1
Chr_01,2842420,2845862,Migut.01G052000.v3.1
Chr_01,2847392,2850195,Migut.01G052100.v3.1
Chr_01,2850693,2850983,Migut.01G052200.v3.1
Chr_01,2851282,2852999,Migut.01G052300.v3.1
Chr_01,2854400,2857738,Migut.01G052400.v3.1
Chr_01,2857970,2858569,Migut.01G052500.v3.1
Chr_01,2864316,2870504,Migut.01G052600.v3.1
Chr_01,2870633,2875383,Migut.01G052700.v3.1
Chr_01,2883619,2885179,Migut.01G052800.v3.1
Chr_01,2887167,2891384,Migut.01G052900.v3.1
Chr_01,2893858,2898503,Migut.01G053000.v3.1
Chr_01,2905528,2908657,Migut.01G053100.v3.1
Chr_01,2908943,2910686,Migut.01G053200.v3.1
Chr_01,2910438,2914805,Migut.01G053300.v3.1
Chr_01,2927057,2929268,Migut.01G053400.v3.1
Chr_01,2935408,2937173,Migut.01G053500.v3.1
Chr_01,2950413,2952585,Migut.01G053600.v3.1
Chr_01,2952839,2955615,Migut.01G053700.v3.1
Chr_01,2958255,2961180,Migut.01G053800.v3.1
Chr_01,2961192,2963891,Migut.01G053900.v3.1
Chr_01,2966007,2975236,Migut.01G054000.v3.1
Chr_01,2975045,2978064,Migut.01G054100.v3.1
Chr_01,2978092,2978544,Migut.01G054200.v3.1
Chr_01,2979314,2983055,Migut.01G054300.v3.1
Chr_01,2982054,2984557,Migut.01G054400.v3.1
Chr_01,2984527,2988885,Migut.01G054500.v3.1
Chr_01,2991481,2993512,Migut.01G054600.v3.1
Chr_01,2994064,2997973,Migut.01G054700.v3.1
Chr_01,3001303,3004387,Migut.01G054800.v3.1
Chr_01,3003643,3005656,Migut.01G054900.v3.1
Chr_01,3007508,3013545,Migut.01G055000.v3.1
Chr_01,3014197,3021702,Migut.01G055100.v3.1
Chr_01,3022738,3025714,Migut.01G055200.v3.1
Chr_01,3026191,3029492,Migut.01G055300.v3.1
Chr_01,3030280,3033501,Migut.01G055400.v3.1
Chr_01,3034693,3037686,Migut.01G055500.v3.1
Chr_01,3039135,3041728,Migut.01G055600.v3.1
Chr_01,3042558,3055372,Migut.01G055700.v3.1
Chr_01,3055585,3062021,Migut.01G055800.v3.1
Chr_01,3067386,3071558,Migut.01G055900.v3.1
Chr_01,3072020,3076594,Migut.01G056000.v3.1
Chr_01,3077127,3082143,Migut.01G056100.v3.1
Chr_01,3083553,3090217,Migut.01G056200.v3.1
Chr_01,3084266,3084568,Migut.01G056300.v3.1
Chr_01,3092207,3094441,Migut.01G056400.v3.1
Chr_01,3094682,3098962,Migut.01G056500.v3.1
Chr_01,3099418,3100203,Migut.01G056600.v3.1
Chr_01,3114691,3118434,Migut.01G056700.v3.1
Chr_01,3121776,3125257,Migut.01G056800.v3.1
Chr_01,3139176,3141698,Migut.01G056900.v3.1
Chr_01,3143100,3146304,Migut.01G057000.v3.1
Chr_01,3154294,3157399,Migut.01G057100.v3.1
Chr_01,3158291,3160337,Migut.01G057200.v3.1
Chr_01,3162740,3164446,Migut.01G057300.v3.1
Chr_01,3171007,3173232,Migut.01G057400.v3.1
Chr_01,3174705,3176471,Migut.01G057500.v3.1
Chr_01,3183875,3186340,Migut.01G057600.v3.1
Chr_01,3188040,3190317,Migut.01G057700.v3.1
Chr_01,3190199,3195187,Migut.01G057800.v3.1
Chr_01,3196928,3202038,Migut.01G057900.v3.1
Chr_01,3205000,3211279,Migut.01G058000.v3.1
Chr_01,3211681,3214648,Migut.01G058100.v3.1
Chr_01,3215036,3220848,Migut.01G058200.v3.1
Chr_01,3222943,3227186,Migut.01G058300.v3.1
Chr_01,3235527,3239276,Migut.01G058400.v3.1
Chr_01,3244451,3247368,Migut.01G058500.v3.1
Chr_01,3247041,3248986,Migut.01G058600.v3.1
Chr_01,3249584,3251777,Migut.01G058700.v3.1
Chr_01,3257362,3259036,Migut.01G058800.v3.1
Chr_01,3260375,3261986,Migut.01G058900.v3.1
Chr_01,3262768,3264378,Migut.01G059000.v3.1
Chr_01,3264409,3266680,Migut.01G059100.v3.1
Chr_01,3268439,3270206,Migut.01G059200.v3.1
Chr_01,3278046,3279155,Migut.01G059300.v3.1
Chr_01,3281043,3283523,Migut.01G059400.v3.1
Chr_01,3284762,3288266,Migut.01G059500.v3.1
Chr_01,3288638,3292001,Migut.01G059600.v3.1
Chr_01,3293098,3310238,Migut.01G059700.v3.1
Chr_01,3320487,3325652,Migut.01G059800.v3.1
Chr_01,3339029,3341738,Migut.01G059900.v3.1
Chr_01,3341576,3343395,Migut.01G060000.v3.1
Chr_01,3344363,3347155,Migut.01G060100.v3.1
Chr_01,3361102,3371332,Migut.01G060200.v3.1
Chr_01,3379305,3383870,Migut.01G060300.v3.1
Chr_01,3386115,3389255,Migut.01G060400.v3.1
Chr_01,3389384,3392783,Migut.01G060500.v3.1
Chr_01,3395320,3399052,Migut.01G060600.v3.1
Chr_01,3408542,3412194,Migut.01G060700.v3.1
Chr_01,3412716,3415032,Migut.01G060800.v3.1
Chr_01,3426470,3429048,Migut.01G060900.v3.1
Chr_01,3430126,3437841,Migut.01G061000.v3.1
Chr_01,3437698,3438712,Migut.01G061100.v3.1
Chr_01,3438684,3440809,Migut.01G061200.v3.1
Chr_01,3444321,3444877,Migut.01G061300.v3.1
Chr_01,3449720,3453489,Migut.01G061400.v3.1
Chr_01,3462620,3466926,Migut.01G061500.v3.1
Chr_01,3471464,3479827,Migut.01G061600.v3.1
Chr_01,3479993,3484647,Migut.01G061700.v3.1
Chr_01,3489017,3490813,Migut.01G061800.v3.1
Chr_01,3496459,3498284,Migut.01G061900.v3.1
Chr_01,3502167,3505041,Migut.01G062000.v3.1
Chr_01,3507157,3507999,Migut.01G062100.v3.1
Chr_01,3524277,3526133,Migut.01G062200.v3.1
Chr_01,3526839,3528557,Migut.01G062300.v3.1
Chr_01,3535718,3540319,Migut.01G062400.v3.1
Chr_01,3546046,3549807,Migut.01G062500.v3.1
Chr_01,3554973,3556873,Migut.01G062600.v3.1
Chr_01,3565558,3566697,Migut.01G062700.v3.1
Chr_01,3567003,3568278,Migut.01G062800.v3.1
Chr_01,3573837,3579032,Migut.01G062900.v3.1
Chr_01,3595321,3599961,Migut.01G063000.v3.1
Chr_01,3607586,3608868,Migut.01G063100.v3.1
Chr_01,3609690,3613399,Migut.01G063200.v3.1
Chr_01,3616403,3617756,Migut.01G063300.v3.1
Chr_01,3625723,3629267,Migut.01G063400.v3.1
Chr_01,3629141,3630119,Migut.01G063500.v3.1
Chr_01,3632921,3634742,Migut.01G063600.v3.1
Chr_01,3644572,3645593,Migut.01G063700.v3.1
Chr_01,3648201,3650432,Migut.01G063800.v3.1
Chr_01,3650542,3651818,Migut.01G063900.v3.1
Chr_01,3653593,3654840,Migut.01G064000.v3.1
Chr_01,3655014,3656558,Migut.01G064100.v3.1
Chr_01,3657750,3661349,Migut.01G064200.v3.1
Chr_01,3662176,3663861,Migut.01G064300.v3.1
Chr_01,3664558,3669638,Migut.01G064400.v3.1
Chr_01,3669568,3672195,Migut.01G064500.v3.1
Chr_01,3672459,3675563,Migut.01G064600.v3.1
Chr_01,3677518,3681440,Migut.01G064700.v3.1
Chr_01,3683663,3687470,Migut.01G064800.v3.1
Chr_01,3688110,3690020,Migut.01G064900.v3.1
Chr_01,3690989,3694273,Migut.01G065000.v3.1
Chr_01,3696260,3698621,Migut.01G065100.v3.1
Chr_01,3699985,3702247,Migut.01G065200.v3.1
Chr_01,3702171,3706081,Migut.01G065300.v3.1
Chr_01,3709643,3710374,Migut.01G065400.v3.1
Chr_01,3721149,3722819,Migut.01G065500.v3.1
Chr_01,3739003,3742751,Migut.01G065600.v3.1
Chr_01,3744634,3747853,Migut.01G065700.v3.1
Chr_01,3751636,3755302,Migut.01G065800.v3.1
Chr_01,3756314,3759944,Migut.01G065900.v3.1
Chr_01,3759580,3760958,Migut.01G066000.v3.1
Chr_01,3774020,3777214,Migut.01G066100.v3.1
Chr_01,3782722,3786902,Migut.01G066200.v3.1
Chr_01,3786978,3789094,Migut.01G066300.v3.1
Chr_01,3789665,3792027,Migut.01G066400.v3.1
Chr_01,3795089,3795984,Migut.01G066500.v3.1
Chr_01,3800365,3805089,Migut.01G066600.v3.1
Chr_01,3805408,3808044,Migut.01G066700.v3.1
Chr_01,3809671,3813249,Migut.01G066800.v3.1
Chr_01,3813130,3813899,Migut.01G066900.v3.1
Chr_01,3815783,3817613,Migut.01G067000.v3.1
Chr_01,3817897,3820754,Migut.01G067100.v3.1
Chr_01,3821574,3827807,Migut.01G067200.v3.1
Chr_01,3827143,3830444,Migut.01G067300.v3.1
Chr_01,3831742,3833993,Migut.01G067400.v3.1
Chr_01,3834420,3837386,Migut.01G067500.v3.1
Chr_01,3838251,3840950,Migut.01G067600.v3.1
Chr_01,3841805,3845576,Migut.01G067700.v3.1
Chr_01,3847542,3850833,Migut.01G067800.v3.1
Chr_01,3851569,3854441,Migut.01G067900.v3.1
Chr_01,3857003,3858607,Migut.01G068000.v3.1
Chr_01,3863603,3864492,Migut.01G068100.v3.1
Chr_01,3867455,3876644,Migut.01G068200.v3.1
Chr_01,3895178,3896046,Migut.01G068300.v3.1
Chr_01,3897478,3907021,Migut.01G068400.v3.1
Chr_01,3906298,3907528,Migut.01G068500.v3.1
Chr_01,3910021,3913985,Migut.01G068600.v3.1
Chr_01,3916020,3917712,Migut.01G068700.v3.1
Chr_01,3922379,3925135,Migut.01G068800.v3.1
Chr_01,3925856,3929575,Migut.01G068900.v3.1
Chr_01,3931596,3933809,Migut.01G069000.v3.1
Chr_01,3938511,3940743,Migut.01G069100.v3.1
Chr_01,3953489,3956462,Migut.01G069200.v3.1
Chr_01,3958989,3960615,Migut.01G069300.v3.1
Chr_01,3963523,3968320,Migut.01G069400.v3.1
Chr_01,3968732,3970361,Migut.01G069500.v3.1
Chr_01,3971807,3973660,Migut.01G069600.v3.1
Chr_01,3974273,3977095,Migut.01G069700.v3.1
Chr_01,3977188,3978686,Migut.01G069800.v3.1
Chr_01,3984035,3985660,Migut.01G069900.v3.1
Chr_01,4007080,4009903,Migut.01G070000.v3.1
Chr_01,4016160,4019499,Migut.01G070100.v3.1
Chr_01,4019628,4022312,Migut.01G070200.v3.1
Chr_01,4023139,4026646,Migut.01G070300.v3.1
Chr_01,4038861,4041149,Migut.01G070400.v3.1
Chr_01,4048405,4051816,Migut.01G070500.v3.1
Chr_01,4057572,4060348,Migut.01G070600.v3.1
Chr_01,4060048,4064153,Migut.01G070700.v3.1
Chr_01,4064157,4069660,Migut.01G070800.v3.1
Chr_01,4072258,4076330,Migut.01G070900.v3.1
Chr_01,4085124,4093215,Migut.01G071000.v3.1
Chr_01,4093389,4096684,Migut.01G071100.v3.1
Chr_01,4097586,4099827,Migut.01G071200.v3.1
Chr_01,4103556,4106585,Migut.01G071300.v3.1
Chr_01,4107741,4112207,Migut.01G071400.v3.1
Chr_01,4116525,4118904,Migut.01G071500.v3.1
Chr_01,4120660,4124259,Migut.01G071600.v3.1
Chr_01,4126501,4127264,Migut.01G071700.v3.1
Chr_01,4154455,4157274,Migut.01G071800.v3.1
Chr_01,4160688,4163978,Migut.01G071900.v3.1
Chr_01,4170254,4171235,Migut.01G072000.v3.1
Chr_01,4175142,4178742,Migut.01G072100.v3.1
Chr_01,4178550,4180928,Migut.01G072200.v3.1
Chr_01,4182600,4185558,Migut.01G072300.v3.1
Chr_01,4192704,4195690,Migut.01G072400.v3.1
Chr_01,4202787,4204811,Migut.01G072500.v3.1
Chr_01,4205815,4208086,Migut.01G072600.v3.1
Chr_01,4208796,4210912,Migut.01G072700.v3.1
Chr_01,4214334,4215545,Migut.01G072800.v3.1
Chr_01,4219496,4226049,Migut.01G072900.v3.1
Chr_01,4228124,4232544,Migut.01G073000.v3.1
Chr_01,4233522,4237433,Migut.01G073100.v3.1
Chr_01,4240213,4245542,Migut.01G073200.v3.1
Chr_01,4247837,4250481,Migut.01G073300.v3.1
Chr_01,4252157,4254283,Migut.01G073400.v3.1
Chr_01,4256208,4262978,Migut.01G073500.v3.1
Chr_01,4264787,4267619,Migut.01G073600.v3.1
Chr_01,4268631,4273577,Migut.01G073700.v3.1
Chr_01,4275581,4278188,Migut.01G073800.v3.1
Chr_01,4278813,4281861,Migut.01G073900.v3.1
Chr_01,4282510,4285179,Migut.01G074000.v3.1
Chr_01,4286061,4291363,Migut.01G074100.v3.1
Chr_01,4300887,4303284,Migut.01G074200.v3.1
Chr_01,4302959,4308635,Migut.01G074300.v3.1
Chr_01,4317235,4318699,Migut.01G074400.v3.1
Chr_01,4318868,4323963,Migut.01G074500.v3.1
Chr_01,4333513,4336929,Migut.01G074600.v3.1
Chr_01,4338045,4338943,Migut.01G074700.v3.1
Chr_01,4339210,4339964,Migut.01G074800.v3.1
Chr_01,4350174,4350667,Migut.01G074900.v3.1
Chr_01,4362982,4363671,Migut.01G075000.v3.1
Chr_01,4365018,4365750,Migut.01G075100.v3.1
Chr_01,4370877,4371566,Migut.01G075200.v3.1
Chr_01,4372897,4374026,Migut.01G075300.v3.1
Chr_01,4375043,4375770,Migut.01G075400.v3.1
Chr_01,4388245,4389330,Migut.01G075500.v3.1
Chr_01,4394192,4394835,Migut.01G075600.v3.1
Chr_01,4396809,4397691,Migut.01G075700.v3.1
Chr_01,4400744,4401345,Migut.01G075800.v3.1
Chr_01,4402387,4404609,Migut.01G075900.v3.1
Chr_01,4411021,4413925,Migut.01G076000.v3.1
Chr_01,4414372,4419514,Migut.01G076100.v3.1
Chr_01,4429098,4430933,Migut.01G076200.v3.1
Chr_01,4434478,4439403,Migut.01G076300.v3.1
Chr_01,4453538,4453891,Migut.01G076400.v3.1
Chr_01,4456398,4457461,Migut.01G076500.v3.1
Chr_01,4458825,4459533,Migut.01G076600.v3.1
Chr_01,4460929,4466648,Migut.01G076700.v3.1
Chr_01,4467377,4470026,Migut.01G076800.v3.1
Chr_01,4471002,4471624,Migut.01G076900.v3.1
Chr_01,4472607,4473141,Migut.01G077000.v3.1
Chr_01,4478313,4483905,Migut.01G077100.v3.1
Chr_01,4483962,4484716,Migut.01G077200.v3.1
Chr_01,4486124,4488205,Migut.01G077300.v3.1
Chr_01,4488856,4493486,Migut.01G077400.v3.1
Chr_01,4496345,4496901,Migut.01G077500.v3.1
Chr_01,4497392,4500066,Migut.01G077600.v3.1
Chr_01,4500753,4504039,Migut.01G077700.v3.1
Chr_01,4505928,4506863,Migut.01G077800.v3.1
Chr_01,4512988,4518046,Migut.01G077900.v3.1
Chr_01,4518519,4519408,Migut.01G078000.v3.1
Chr_01,4519454,4521871,Migut.01G078100.v3.1
Chr_01,4523377,4526439,Migut.01G078200.v3.1
Chr_01,4544879,4546475,Migut.01G078300.v3.1
Chr_01,4564763,4578304,Migut.01G078400.v3.1
Chr_01,4579714,4596227,Migut.01G078500.v3.1
Chr_01,4598750,4603097,Migut.01G078600.v3.1
Chr_01,4613164,4616299,Migut.01G078700.v3.1
Chr_01,4617644,4620863,Migut.01G078800.v3.1
Chr_01,4621589,4624742,Migut.01G078900.v3.1
Chr_01,4661850,4665484,Migut.01G079000.v3.1
Chr_01,4669988,4675917,Migut.01G079100.v3.1
Chr_01,4678756,4684559,Migut.01G079200.v3.1
Chr_01,4685476,4690940,Migut.01G079300.v3.1
Chr_01,4693228,4698286,Migut.01G079400.v3.1
Chr_01,4701408,4705942,Migut.01G079500.v3.1
Chr_01,4717856,4720133,Migut.01G079600.v3.1
Chr_01,4724543,4726719,Migut.01G079700.v3.1
Chr_01,4731895,4733122,Migut.01G079800.v3.1
Chr_01,4743295,4744351,Migut.01G079900.v3.1
Chr_01,4749909,4754672,Migut.01G080000.v3.1
Chr_01,4756360,4760606,Migut.01G080100.v3.1
Chr_01,4762458,4766446,Migut.01G080200.v3.1
Chr_01,4780569,4789608,Migut.01G080300.v3.1
Chr_01,4798269,4802310,Migut.01G080400.v3.1
Chr_01,4809103,4810976,Migut.01G080500.v3.1
Chr_01,4820176,4824050,Migut.01G080600.v3.1
Chr_01,4824707,4828384,Migut.01G080700.v3.1
Chr_01,4829268,4831821,Migut.01G080800.v3.1
Chr_01,4831837,4833844,Migut.01G080900.v3.1
Chr_01,4836390,4839472,Migut.01G081000.v3.1
Chr_01,4848039,4851933,Migut.01G081100.v3.1
Chr_01,4851250,4857274,Migut.01G081200.v3.1
Chr_01,4857680,4861110,Migut.01G081300.v3.1
Chr_01,4862891,4867755,Migut.01G081400.v3.1
Chr_01,4872865,4877322,Migut.01G081500.v3.1
Chr_01,4886687,4892053,Migut.01G081600.v3.1
Chr_01,4893508,4900395,Migut.01G081700.v3.1
Chr_01,4902736,4906821,Migut.01G081800.v3.1
Chr_01,4936195,4940902,Migut.01G081900.v3.1
Chr_01,4944608,4950251,Migut.01G082000.v3.1
Chr_01,4952067,4954030,Migut.01G082100.v3.1
Chr_01,4954833,4959946,Migut.01G082200.v3.1
Chr_01,4960068,4962418,Migut.01G082300.v3.1
Chr_01,4963726,4971344,Migut.01G082400.v3.1
Chr_01,4972336,4974564,Migut.01G082500.v3.1
Chr_01,4987615,4990133,Migut.01G082600.v3.1
Chr_01,4999866,5002097,Migut.01G082700.v3.1
Chr_01,5010665,5013131,Migut.01G082800.v3.1
Chr_01,5023559,5025944,Migut.01G082900.v3.1
Chr_01,5028284,5030776,Migut.01G083000.v3.1
Chr_01,5032145,5034646,Migut.01G083100.v3.1
Chr_01,5050458,5052824,Migut.01G083200.v3.1
Chr_01,5055302,5057840,Migut.01G083300.v3.1
Chr_01,5060346,5062928,Migut.01G083400.v3.1
Chr_01,5068003,5070240,Migut.01G083500.v3.1
Chr_01,5071053,5074758,Migut.01G083600.v3.1
Chr_01,5074852,5078483,Migut.01G083700.v3.1
Chr_01,5080009,5082088,Migut.01G083800.v3.1
Chr_01,5085031,5091350,Migut.01G083900.v3.1
Chr_01,5094592,5113300,Migut.01G084000.v3.1
Chr_01,5114037,5116943,Migut.01G084100.v3.1
Chr_01,5120463,5123985,Migut.01G084200.v3.1
Chr_01,5125225,5131777,Migut.01G084300.v3.1
Chr_01,5146411,5149075,Migut.01G084400.v3.1
Chr_01,5149450,5151032,Migut.01G084500.v3.1
Chr_01,5151553,5152278,Migut.01G084600.v3.1
Chr_01,5159322,5160845,Migut.01G084700.v3.1
Chr_01,5183485,5185002,Migut.01G084800.v3.1
Chr_01,5196854,5198369,Migut.01G084900.v3.1
Chr_01,5207656,5209241,Migut.01G085000.v3.1
Chr_01,5222783,5224130,Migut.01G085100.v3.1
Chr_01,5226157,5228740,Migut.01G085200.v3.1
Chr_01,5234087,5235718,Migut.01G085300.v3.1
Chr_01,5242196,5243796,Migut.01G085400.v3.1
Chr_01,5252386,5254722,Migut.01G085500.v3.1
Chr_01,5254625,5257679,Migut.01G085600.v3.1
Chr_01,5273285,5276463,Migut.01G085700.v3.1
Chr_01,5294855,5298029,Migut.01G085800.v3.1
Chr_01,5300063,5301423,Migut.01G085900.v3.1
Chr_01,5302510,5305654,Migut.01G086000.v3.1
Chr_01,5306383,5307372,Migut.01G086100.v3.1
Chr_01,5308872,5310543,Migut.01G086200.v3.1
Chr_01,5315069,5317249,Migut.01G086300.v3.1
Chr_01,5321285,5323109,Migut.01G086400.v3.1
Chr_01,5335458,5338899,Migut.01G086500.v3.1
Chr_01,5345509,5349368,Migut.01G086600.v3.1
Chr_01,5352852,5355737,Migut.01G086700.v3.1
Chr_01,5359733,5362240,Migut.01G086800.v3.1
Chr_01,5373038,5377812,Migut.01G086900.v3.1
Chr_01,5378384,5381370,Migut.01G087000.v3.1
Chr_01,5382287,5383337,Migut.01G087100.v3.1
Chr_01,5392387,5395174,Migut.01G087200.v3.1
Chr_01,5395077,5399281,Migut.01G087300.v3.1
Chr_01,5406442,5411351,Migut.01G087400.v3.1
Chr_01,5412792,5413659,Migut.01G087500.v3.1
Chr_01,5419975,5421690,Migut.01G087600.v3.1
Chr_01,5429471,5433148,Migut.01G087700.v3.1
Chr_01,5437221,5441952,Migut.01G087800.v3.1
Chr_01,5453916,5456229,Migut.01G087900.v3.1
Chr_01,5460260,5462638,Migut.01G088000.v3.1
Chr_01,5464897,5468543,Migut.01G088100.v3.1
Chr_01,5474429,5476660,Migut.01G088200.v3.1
Chr_01,5485086,5487620,Migut.01G088300.v3.1
Chr_01,5491055,5491900,Migut.01G088400.v3.1
Chr_01,5497077,5497968,Migut.01G088500.v3.1
Chr_01,5523860,5528699,Migut.01G088600.v3.1
Chr_01,5530530,5534579,Migut.01G088700.v3.1
Chr_01,5542234,5542940,Migut.01G088800.v3.1
Chr_01,5545834,5546763,Migut.01G088900.v3.1
Chr_01,5551615,5554973,Migut.01G089000.v3.1
Chr_01,5557972,5563835,Migut.01G089100.v3.1
Chr_01,5579464,5580353,Migut.01G089200.v3.1
Chr_01,5588352,5590295,Migut.01G089300.v3.1
Chr_01,5593003,5594905,Migut.01G089400.v3.1
Chr_01,5595627,5598231,Migut.01G089500.v3.1
Chr_01,5600276,5603556,Migut.01G089600.v3.1
Chr_01,5612043,5615302,Migut.01G089700.v3.1
Chr_01,5620608,5621728,Migut.01G089800.v3.1
Chr_01,5637798,5641507,Migut.01G089900.v3.1
Chr_01,5675880,5676529,Migut.01G090000.v3.1
Chr_01,5680449,5681168,Migut.01G090100.v3.1
Chr_01,5690451,5690810,Migut.01G090200.v3.1
Chr_01,5691944,5696011,Migut.01G090300.v3.1
Chr_01,5701339,5702187,Migut.01G090400.v3.1
Chr_01,5707140,5707659,Migut.01G090500.v3.1
Chr_01,5709309,5709976,Migut.01G090600.v3.1
Chr_01,5714320,5715121,Migut.01G090700.v3.1
Chr_01,5725387,5726215,Migut.01G090800.v3.1
Chr_01,5750639,5751498,Migut.01G090900.v3.1
Chr_01,5754518,5755321,Migut.01G091000.v3.1
Chr_01,5760001,5760970,Migut.01G091100.v3.1
Chr_01,5763161,5763997,Migut.01G091200.v3.1
Chr_01,5778086,5781116,Migut.01G091300.v3.1
Chr_01,5784129,5786937,Migut.01G091400.v3.1
Chr_01,5792337,5799667,Migut.01G091500.v3.1
Chr_01,5798520,5800123,Migut.01G091600.v3.1
Chr_01,5808706,5809335,Migut.01G091700.v3.1
Chr_01,5813270,5816470,Migut.01G091800.v3.1
Chr_01,5822431,5822604,Migut.01G091900.v3.1
Chr_01,5824250,5826830,Migut.01G092000.v3.1
Chr_01,5876008,5880131,Migut.01G092100.v3.1
Chr_01,5884662,5886251,Migut.01G092200.v3.1
Chr_01,5887117,5888234,Migut.01G092300.v3.1
Chr_01,5888139,5891319,Migut.01G092400.v3.1
Chr_01,5906614,5908110,Migut.01G092500.v3.1
Chr_01,5949941,5952839,Migut.01G092600.v3.1
Chr_01,5982950,5993486,Migut.01G092700.v3.1
Chr_01,5994709,5997192,Migut.01G092800.v3.1
Chr_01,6010008,6010629,Migut.01G092900.v3.1
Chr_01,6020001,6020625,Migut.01G093000.v3.1
Chr_01,6034936,6035586,Migut.01G093100.v3.1
Chr_01,6037682,6038291,Migut.01G093200.v3.1
Chr_01,6051699,6052370,Migut.01G093300.v3.1
Chr_01,6071780,6076104,Migut.01G093400.v3.1
Chr_01,6087287,6091518,Migut.01G093500.v3.1
Chr_01,6102238,6106704,Migut.01G093600.v3.1
Chr_01,6113601,6116336,Migut.01G093700.v3.1
Chr_01,6117835,6121337,Migut.01G093800.v3.1
Chr_01,6123593,6127362,Migut.01G093900.v3.1
Chr_01,6130992,6132983,Migut.01G094000.v3.1
Chr_01,6142283,6146910,Migut.01G094100.v3.1
Chr_01,6151270,6154764,Migut.01G094200.v3.1
Chr_01,6174921,6176091,Migut.01G094300.v3.1
Chr_01,6189683,6190030,Migut.01G094400.v3.1
Chr_01,6197740,6201819,Migut.01G094500.v3.1
Chr_01,6207304,6210569,Migut.01G094600.v3.1
Chr_01,6267709,6268921,Migut.01G094700.v3.1
Chr_01,6288429,6291392,Migut.01G094800.v3.1
Chr_01,6312097,6315638,Migut.01G094900.v3.1
Chr_01,6346756,6350491,Migut.01G095000.v3.1
Chr_01,6351078,6354790,Migut.01G095100.v3.1
Chr_01,6369175,6375253,Migut.01G095200.v3.1
Chr_01,6386801,6392222,Migut.01G095300.v3.1
Chr_01,6394177,6401432,Migut.01G095400.v3.1
Chr_01,6405800,6409365,Migut.01G095500.v3.1
Chr_01,6439534,6441798,Migut.01G095600.v3.1
Chr_01,6474616,6478051,Migut.01G095700.v3.1
Chr_01,6500973,6505186,Migut.01G095800.v3.1
Chr_01,6507306,6511550,Migut.01G095900.v3.1
Chr_01,6514226,6519324,Migut.01G096000.v3.1
Chr_01,6519462,6522835,Migut.01G096100.v3.1
Chr_01,6537085,6542397,Migut.01G096200.v3.1
Chr_01,6547215,6548312,Migut.01G096300.v3.1
Chr_01,6567681,6569486,Migut.01G096400.v3.1
Chr_01,6613202,6616670,Migut.01G096500.v3.1
Chr_01,6648523,6651583,Migut.01G096600.v3.1
Chr_01,6671012,6672383,Migut.01G096700.v3.1
Chr_01,6691914,6694702,Migut.01G096800.v3.1
Chr_01,6756747,6765136,Migut.01G096900.v3.1
Chr_01,6772243,6785408,Migut.01G097000.v3.1
Chr_01,6790598,6793192,Migut.01G097100.v3.1
Chr_01,6796247,6801259,Migut.01G097200.v3.1
Chr_01,6813104,6814997,Migut.01G097300.v3.1
Chr_01,6818195,6820640,Migut.01G097400.v3.1
Chr_01,6821194,6823784,Migut.01G097500.v3.1
Chr_01,6835146,6836161,Migut.01G097600.v3.1
Chr_01,6835962,6841244,Migut.01G097700.v3.1
Chr_01,6857458,6863092,Migut.01G097800.v3.1
Chr_01,6870259,6875757,Migut.01G097900.v3.1
Chr_01,6907633,6910645,Migut.01G098000.v3.1
Chr_01,6934943,6945614,Migut.01G098100.v3.1
Chr_01,6953137,6956889,Migut.01G098200.v3.1
Chr_01,6962436,6965753,Migut.01G098300.v3.1
Chr_01,6972143,6979398,Migut.01G098400.v3.1
Chr_01,7000336,7006439,Migut.01G098500.v3.1
Chr_01,7031770,7035737,Migut.01G098600.v3.1
Chr_01,7043386,7045327,Migut.01G098700.v3.1
Chr_01,7077318,7078958,Migut.01G098800.v3.1
Chr_01,7082140,7086683,Migut.01G098900.v3.1
Chr_01,7091792,7092541,Migut.01G099000.v3.1
Chr_01,7093156,7100565,Migut.01G099100.v3.1
Chr_01,7108665,7109694,Migut.01G099200.v3.1
Chr_01,7119222,7126852,Migut.01G099300.v3.1
Chr_01,7133560,7136461,Migut.01G099400.v3.1
Chr_01,7166585,7170064,Migut.01G099500.v3.1
Chr_01,7232714,7234462,Migut.01G099600.v3.1
Chr_01,7237275,7242176,Migut.01G099700.v3.1
Chr_01,7302448,7304305,Migut.01G099800.v3.1
Chr_01,7325845,7326153,Migut.01G099900.v3.1
Chr_01,7348254,7350460,Migut.01G100000.v3.1
Chr_01,7386050,7388863,Migut.01G100100.v3.1
Chr_01,7388739,7393647,Migut.01G100200.v3.1
Chr_01,7395329,7398748,Migut.01G100300.v3.1
Chr_01,7399485,7403908,Migut.01G100400.v3.1
Chr_01,7413130,7416926,Migut.01G100500.v3.1
Chr_01,7444092,7447037,Migut.01G100600.v3.1
Chr_01,7447529,7452972,Migut.01G100700.v3.1
Chr_01,7479810,7482924,Migut.01G100800.v3.1
Chr_01,7499523,7505086,Migut.01G100900.v3.1
