Ortholog Group	Gene Name	Organism Name	Ortholog Gene Name	Ortholog Organism Name	Relationship
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015800	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G015900	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_9418	Migut.13G016500	Mguttatus_var_IM62_v4.1	AT2G32460	Athaliana_Araport11	one-to-one
447_948_1132	Migut.13G016600	Mguttatus_var_IM62_v4.1	AT1G05120	Athaliana_Araport11	one-to-one
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016700	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016800	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G016900	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017000	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G01140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G37320	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G01120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT3G09110	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G01150	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT3G09120	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G43240	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT3G09140	Athaliana_Araport11	many-to-many
447_948_10066	Migut.13G017200	Mguttatus_var_IM62_v4.1	AT5G01130	Athaliana_Araport11	many-to-many
447_948_6613	Migut.13G017300	Mguttatus_var_IM62_v4.1	AT2G32520	Athaliana_Araport11	one-to-one
447_948_668	Migut.13G017500	Mguttatus_var_IM62_v4.1	AT2G32390	Athaliana_Araport11	many-to-many
447_948_668	Migut.13G017500	Mguttatus_var_IM62_v4.1	AT1G05200	Athaliana_Araport11	many-to-many
447_948_10776	Migut.13G017600	Mguttatus_var_IM62_v4.1	AT1G05205	Athaliana_Araport11	one-to-one
447_948_9941	Migut.13G017700	Mguttatus_var_IM62_v4.1	AT2G32380	Athaliana_Araport11	one-to-many
447_948_9941	Migut.13G017700	Mguttatus_var_IM62_v4.1	AT1G05210	Athaliana_Araport11	one-to-many
447_948_1111	Migut.13G017900	Mguttatus_var_IM62_v4.1	AT3G21720	Athaliana_Araport11	one-to-one
447_948_6463	Migut.13G018100	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018100	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018200	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018200	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018300	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018300	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018400	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018400	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018500	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018500	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018600	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018600	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018700	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018700	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018800	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018800	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018900	Mguttatus_var_IM62_v4.1	AT5G15180	Athaliana_Araport11	many-to-many
447_948_6463	Migut.13G018900	Mguttatus_var_IM62_v4.1	AT3G01190	Athaliana_Araport11	many-to-many
447_948_6140	Migut.13G019000	Mguttatus_var_IM62_v4.1	AT1G05260	Athaliana_Araport11	one-to-many
447_948_6140	Migut.13G019000	Mguttatus_var_IM62_v4.1	AT3G21770	Athaliana_Araport11	one-to-many
447_948_6140	Migut.13G019000	Mguttatus_var_IM62_v4.1	AT4G11290	Athaliana_Araport11	one-to-many
447_948_5148	Migut.13G019100	Mguttatus_var_IM62_v4.1	AT1G28690	Athaliana_Araport11	many-to-one
447_948_10999	Migut.13G019300	Mguttatus_var_IM62_v4.1	AT3G21810	Athaliana_Araport11	one-to-one
447_948_3829	Migut.13G019400	Mguttatus_var_IM62_v4.1	AT3G21820	Athaliana_Araport11	one-to-one
447_948_7253	Migut.13G019500	Mguttatus_var_IM62_v4.1	AT3G21865	Athaliana_Araport11	many-to-one
447_948_11868	Migut.13G019700	Mguttatus_var_IM62_v4.1	AT3G21890	Athaliana_Araport11	one-to-many
447_948_11868	Migut.13G019700	Mguttatus_var_IM62_v4.1	AT4G15248	Athaliana_Araport11	one-to-many
447_948_6191	Migut.13G019800	Mguttatus_var_IM62_v4.1	AT4G15240	Athaliana_Araport11	one-to-one
447_948_4843	Migut.13G019900	Mguttatus_var_IM62_v4.1	AT1G05280	Athaliana_Araport11	one-to-one
447_948_2947	Migut.13G020100	Mguttatus_var_IM62_v4.1	AT4G15210	Athaliana_Araport11	many-to-one
447_948_2605	Migut.13G020200	Mguttatus_var_IM62_v4.1	AT3G12770	Athaliana_Araport11	one-to-one
447_948_2947	Migut.13G020300	Mguttatus_var_IM62_v4.1	AT4G15210	Athaliana_Araport11	many-to-one
447_948_9698	Migut.13G020400	Mguttatus_var_IM62_v4.1	AT2G32280	Athaliana_Araport11	many-to-one
447_948_93	Migut.13G020500	Mguttatus_var_IM62_v4.1	AT4G15180	Athaliana_Araport11	one-to-one
447_948_5743	Migut.13G020600	Mguttatus_var_IM62_v4.1	AT3G22104	Athaliana_Araport11	one-to-one
447_948_5997	Migut.13G020700	Mguttatus_var_IM62_v4.1	AT4G03210	Athaliana_Araport11	one-to-one
447_948_12124	Migut.13G020900	Mguttatus_var_IM62_v4.1	AT3G09280	Athaliana_Araport11	one-to-one
447_948_5830	Migut.13G021000	Mguttatus_var_IM62_v4.1	AT3G55620	Athaliana_Araport11	many-to-one
447_948_6081	Migut.13G021100	Mguttatus_var_IM62_v4.1	AT3G18790	Athaliana_Araport11	one-to-one
447_948_574	Migut.13G021200	Mguttatus_var_IM62_v4.1	AT1G76630	Athaliana_Araport11	one-to-one
447_948_7430	Migut.13G021400	Mguttatus_var_IM62_v4.1	AT4G03220	Athaliana_Araport11	one-to-one
447_948_1312	Migut.13G022000	Mguttatus_var_IM62_v4.1	AT2G19130	Athaliana_Araport11	one-to-one
447_948_10046	Migut.13G022500	Mguttatus_var_IM62_v4.1	AT4G03270	Athaliana_Araport11	one-to-one
447_948_7733	Migut.13G023000	Mguttatus_var_IM62_v4.1	AT4G03280	Athaliana_Araport11	one-to-one
447_948_6295	Migut.13G023200	Mguttatus_var_IM62_v4.1	AT4G28100	Athaliana_Araport11	one-to-one
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023600	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023700	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G023800	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024000	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024100	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024200	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024400	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024500	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024600	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT3G29670	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT5G39080	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT3G29590	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT3G29635	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT5G61160	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT5G39050	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT3G29680	Athaliana_Araport11	many-to-many
447_948_8968	Migut.13G024700	Mguttatus_var_IM62_v4.1	AT5G39090	Athaliana_Araport11	many-to-many
447_948_2412	Migut.13G024800	Mguttatus_var_IM62_v4.1	AT2G20900	Athaliana_Araport11	many-to-one
447_948_12095	Migut.13G025100	Mguttatus_var_IM62_v4.1	AT4G28240	Athaliana_Araport11	many-to-one
447_948_1736	Migut.13G025500	Mguttatus_var_IM62_v4.1	AT2G20800	Athaliana_Araport11	one-to-one
447_948_1966	Migut.13G025600	Mguttatus_var_IM62_v4.1	AT4G28220	Athaliana_Araport11	one-to-one
447_948_7449	Migut.13G025700	Mguttatus_var_IM62_v4.1	AT4G28210	Athaliana_Araport11	one-to-one
447_948_5389	Migut.13G025800	Mguttatus_var_IM62_v4.1	AT1G03510	Athaliana_Araport11	one-to-one
447_948_6121	Migut.13G026200	Mguttatus_var_IM62_v4.1	AT4G03420	Athaliana_Araport11	many-to-many
447_948_6121	Migut.13G026200	Mguttatus_var_IM62_v4.1	AT1G03610	Athaliana_Araport11	many-to-many
447_948_1824	Migut.13G027300	Mguttatus_var_IM62_v4.1	AT2G20810	Athaliana_Araport11	one-to-one
447_948_3519	Migut.13G027500	Mguttatus_var_IM62_v4.1	AT1G03520	Athaliana_Araport11	one-to-many
447_948_3519	Migut.13G027500	Mguttatus_var_IM62_v4.1	AT4G03340	Athaliana_Araport11	one-to-many
447_948_1885	Migut.13G027600	Mguttatus_var_IM62_v4.1	AT4G03400	Athaliana_Araport11	one-to-one
447_948_11308	Migut.13G027800	Mguttatus_var_IM62_v4.1	AT4G28310	Athaliana_Araport11	one-to-many
447_948_11308	Migut.13G027800	Mguttatus_var_IM62_v4.1	AT1G52270	Athaliana_Araport11	one-to-many
447_948_3177	Migut.13G027900	Mguttatus_var_IM62_v4.1	AT4G28320	Athaliana_Araport11	one-to-many
447_948_3177	Migut.13G027900	Mguttatus_var_IM62_v4.1	AT2G20680	Athaliana_Araport11	one-to-many
447_948_1639	Migut.13G029100	Mguttatus_var_IM62_v4.1	AT4G28370	Athaliana_Araport11	one-to-many
447_948_1639	Migut.13G029100	Mguttatus_var_IM62_v4.1	AT2G20650	Athaliana_Araport11	one-to-many
447_948_9719	Migut.13G030000	Mguttatus_var_IM62_v4.1	AT4G14540	Athaliana_Araport11	many-to-one
447_948_9064	Migut.13G030100	Mguttatus_var_IM62_v4.1	AT4G28380	Athaliana_Araport11	many-to-one
447_948_9719	Migut.13G030300	Mguttatus_var_IM62_v4.1	AT4G14540	Athaliana_Araport11	many-to-one
447_948_9064	Migut.13G030400	Mguttatus_var_IM62_v4.1	AT4G28380	Athaliana_Araport11	many-to-one
447_948_3265	Migut.13G031200	Mguttatus_var_IM62_v4.1	AT2G20635	Athaliana_Araport11	one-to-one
447_948_7488	Migut.13G031400	Mguttatus_var_IM62_v4.1	AT2G35320	Athaliana_Araport11	one-to-one
447_948_2105	Migut.13G031500	Mguttatus_var_IM62_v4.1	AT1G03780	Athaliana_Araport11	one-to-one
447_948_12011	Migut.13G031600	Mguttatus_var_IM62_v4.1	AT4G28395	Athaliana_Araport11	one-to-one
447_948_6689	Migut.13G031700	Mguttatus_var_IM62_v4.1	AT4G28400	Athaliana_Araport11	one-to-many
447_948_6689	Migut.13G031700	Mguttatus_var_IM62_v4.1	AT2G20630	Athaliana_Araport11	one-to-many
447_948_8704	Migut.13G031800	Mguttatus_var_IM62_v4.1	AT1G03790	Athaliana_Araport11	one-to-many
447_948_8704	Migut.13G031800	Mguttatus_var_IM62_v4.1	AT5G44260	Athaliana_Araport11	one-to-many
447_948_10809	Migut.13G031900	Mguttatus_var_IM62_v4.1	AT3G15210	Athaliana_Araport11	one-to-many
447_948_10809	Migut.13G031900	Mguttatus_var_IM62_v4.1	AT1G53170	Athaliana_Araport11	one-to-many
447_948_4586	Migut.13G032000	Mguttatus_var_IM62_v4.1	AT5G36160	Athaliana_Araport11	one-to-one
447_948_7898	Migut.13G032200	Mguttatus_var_IM62_v4.1	AT5G44170	Athaliana_Araport11	one-to-one
447_948_6607	Migut.13G032400	Mguttatus_var_IM62_v4.1	AT5G44160	Athaliana_Araport11	one-to-many
